n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_total_files,num_sample_files,ref_no_slash
2,0,0,0,2,4,0,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8571428571428572,0,3.4285714285714284,7,2,2,uciml_zoo-animal-classification
17,0,0,0,1,17,1,1,1,csv,1,0,0,utf-8,0,0,0,18,18,324,0.9900990099009901,0.025043680838672103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42769947582993606,0.0,0.42346482755439196,0,0.0,101,2,2,uciml_zoo-animal-classification
0,4,0,0,1,1,4,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.5280653510190877,0.1434810740860563,0.0,0.0,705870.0282584758,0.4470878442854556,-0.8218176965783663,573.0356655433436,1.0,0.9582475616539368,0.03997775,0.9580925555779686,0,4.635,6182,2,2,sudalairajkumar_chennai-water-management
0,4,0,0,1,4,1,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,1.0,0.02673083144613394,0.0,0.0,213.33643824836872,8.259211978541412,113.80461516881121,0.0,1.0,0.34610298275295076,0.0287125,0.3460469971523741,0,4.715,6182,2,2,sudalairajkumar_chennai-water-management
0,5,0,1,7,13,0,1,0,csv,1,0,0,latin1,1,0,1,13,13,169,0.0,0.011745547809904786,1.0,6398.644970414201,5988.83408780396,4.069655433870662,90.72130770910354,29.970277446150057,1.0,0.9646415957760349,0.025129533850093855,0.9646309958855581,0,5.940999999999999,435742,1,1,shrutibhargava94_india-air-quality-data
3,4,0,1,9,10,7,1,3,csv,1,0,0,utf-8,0,0,1,17,17,289,0.5689271628684114,0.06221710534929263,0.9622093023255814,1.2560553633217995,4.93432887745125,0.06917031158028464,-0.5114103113480561,1.0358847517857137,0.5714285714285714,0.5267471863516642,0.03434103285714286,0.5226937267833367,0,0.09883720930232558,344,2,2,parulpandey_palmer-archipelago-antarctica-penguin-data
2,2,0,0,3,4,3,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.32943469785575047,0.04681065246088809,0.029069767441860465,0.36734693877551017,8.402076066140008,-0.022487454402332824,-0.447979817790354,1.559137499999999,0.5,0.6819985875119179,0.0288,0.6800009115672941,0,0.0,344,2,2,parulpandey_palmer-archipelago-antarctica-penguin-data
10,5,0,1,15,30,1,1,11,csv,1,0,0,utf-8,1,0,1,31,31,961,0.34095238095238095,0.30669867274672946,1.0,1908.614984391259,23.530079210825072,-0.3406173681470107,1.1418984622916928,1.2411534178698143,0.3333333333333333,0.5376330273429519,0.022667839755333333,0.5374543367933894,0,1.8872706766917289,119040,2,2,smid80_weatherww2
2,2,0,0,4,0,8,1,1,csv,1,0,0,utf-8,0,0,0,8,8,64,0.859472049689441,0.0,0.0,0.0,2008.7297391491381,-0.06747481365114014,-0.21011739443400856,20.31470173782395,0.5,0.0,0.41077116625,0.0,0,1.0434782608695652,161,2,2,smid80_weatherww2
1,9,0,0,0,3,7,1,1,csv,1,0,0,utf-8,1,0,0,10,10,100,0.5827770360480641,0.11214953271028037,0.0,0.0,0.6274565638524778,1.4768893388545918,8.685574890234607,0.178990429,0.9,0.5361326839541926,0.12950718,0.5336273910385186,0,0.0,214,1,1,uciml_glass
