n_int_features,n_float_features,n_string_features,n_datetime_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,is_file_structured,is_file_semi_structured,is_file_unstructured,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,ref_no_slash
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,dhanushkeshawa_btcusd
0,2,0,1,3,6,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,9,9,81,0.4392446633825944,0.016420361247947452,0.0,0.0,5494.7233284294725,0.4604675675701075,-0.2307621020366084,31.36919999999998,1.0,0.6935271341401609,0.09434999999999999,0.6918189392284857,0,0.4876847290640394,gilvardprez_autos-or-cars
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,valton_market-basjket-analysis
0,0,0,1,0,2,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,4,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,pruthvinadepalli_investment
0,8,0,0,1,10,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,11,11,61,0.9634642685581023,0.002002002002002002,0.0,0.0,16.453452778931798,-0.12649072699775943,0.12548795961469877,2.528771798779335,1.0,0.24669960541704028,0.0547553625,0.24645265886507128,0,0.024024024024024024,cksahu_banknote
0,21,0,0,0,33,1.125,8,1.0,0.0,0.0,0.0,0.0,0.0,33,33,149,0.9503497789822041,0.0,0.0,0.0,1.1835363179391218e10,1.4220120290432636,466.873491136996,4658.411811333969,0.875,0.0,0.011684351952373852,0.0,0,33.094,danilalapokin_trading
0,0,0,0,16,1,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,17,17,289,0.5204600752046008,0.01889792081397921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612697835372001,0.0,0.5611456362725387,0,0.68,jsward96_bank-data
0,13,0,0,127,1,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,128,128,16384,1.0,0.0047359847683460495,1.0,23.99310302734375,0.02800926507708449,9.654401243195013,981.3184905051785,0.08975302341761582,0.38461538461538464,0.26436693892231067,0.027173456846923075,0.26434530468455525,0,634.3912100538599,ganeshghadge_insurance-dataset
0,0,0,0,17,0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,17,17,289,0.0,0.012416291194100341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884875928931234,0.0,0.58847457642384,0,0.5100000000000001,adriannaaudoma_bank-full-dataset
0,5,0,0,21,0,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,21,21,441,0.0,0.0024776055901626452,0.0,0.0,1049.477467986425,-0.48103322182924213,-0.7323690563515497,8.424135281607498,1.0,0.6233134832921687,0.00951016,0.6232983499163476,0,0.294,adriannaaudoma_bankfulldataset
0,0,0,0,15,2,2.0,6,1.0,0.0,0.0,0.0,0.0,0.0,17,17,289,0.4968025579536371,0.0044764188649080725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192572555289102,0.0,0.31900205388580155,0,0.527,siddhantpal_bank-details
0,11,0,0,11,1,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,12,12,144,0.27267041901188244,0.058161350844277676,0.0,0.0,108.82253839356044,1.6815346984882746,8.279087779260541,2.507379082968723,1.0,0.9445627888803809,0.11480036081776483,0.9439720679367422,0,1.1280000000000001,kratikamajhi_redwine
0,0,0,0,33,1,1.5,0,1.0,0.0,0.0,0.0,0.0,0.0,34,34,578,0.2602300376023004,0.03131421200807955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5748786882151617,0.0,0.5748101063481894,0,1.258,aliciabdillon_bank-data
0,2,0,0,5,2,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,7,7,49,0.6023916292974589,0.009118086696562033,0.0,0.0,73271401.86446252,0.8992267635495254,0.7690847190584635,2505.438311515151,1.0,0.6530087103514661,0.04023817,0.6525206619879749,0,0.0,samiullah007_insurance
0,5,0,1,0,7,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,1.0,0.0,0.0,0.0,86663726.25116861,0.20744186425383346,-1.0586744593489308,8078.952184448512,1.0,0.0,0.121052985596,0.0,0,0.01912568306010929,apostlejoe_btcusd
0,17,0,1,4,29,1.3333333333333333,7,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,33,33,401,0.7692068088831396,0.00004560275440636615,0.007207207207207207,0.11458333333333333,5.3898884640453536e17,13.767735332753817,1421.7591800527844,7168290.325433497,0.7142857142857143,0.0,0.06822364141817619,0.0,0,31.005999999999997,shivamvatshayan_ethereum-datasets
0,1,0,0,5,3,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8,8,64,0.9993339993339992,0.016583416583416586,0.0,0.0,4119.833008307419,0.6094426282435478,-0.08109854196836475,46.271124233333396,1.0,0.9187796203796204,0.036730677,0.9178617586209994,0,2.392,mahmoudhosny_convergence-divergence-nozzle-data
0,0,0,0,5,0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,5,5,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8000000000000002,0,0.0,shiyinwang_ageprice-preference
0,10,0,2,0,13,1.5,2,1.0,0.0,0.0,0.0,0.0,0.0,13,13,85,0.9817649281934997,0.0,0.0,0.0,2872.917954426968,0.5152395970885686,-0.22682336111870985,18.154719876607263,1.0,0.0,0.5235676702486145,0.0,0,0.4166666666666667,koutsiamanis_tutorial-pandas-stocks
0,1,0,0,30,5,1.3333333333333333,4,1.0,0.0,0.0,0.0,0.0,0.0,35,35,549,0.7468757663968741,0.004346606771452316,0.0,0.0,0.0,0.0,-1.0,0.0,0.3333333333333333,0.363876345629991,0.0,0.36386024881649215,0,5.3759999999999994,veerprasad_mlthon-bank-deposit-dataset
0,5,0,1,1,7,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,8,8,64,0.9825620389000669,0.004694835680751174,0.0,0.0,424.54783735129257,0.4662438126671985,-0.6924629006063644,15.017417651399985,1.0,0.0,0.423657198,0.0,0,6.76056338028169,anuf13_airbnb-past-2-years-stock-data
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,akhilkrishnathinna_pre-open-market-dataset
0,2,0,0,5,3,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,8,8,64,0.7725013351473434,0.009121223471081658,0.007473841554559043,0.15625,73271401.76248784,0.9010169621466804,0.7739555023945321,2505.41456697875,0.5,0.6532039543826091,0.08048261275,0.6527153378636548,0,4.144,sumitdewang_insurance
0,15,0,3,0,21,1.3333333333333333,3,1.0,0.0,0.0,0.0,0.0,0.0,21,21,147,0.9075229774197209,0.0,0.0,0.0,1568.4014248391913,0.9006465229547378,-0.18197328274117405,14.050613119529304,1.0,0.0,0.17025148413333335,0.0,0,2.0999999999999996,ansulajain_social-media-stock-market-data
0,30,0,0,25,11,1.3333333333333333,3,1.0,0.0,0.0,0.0,0.0,0.0,36,36,432,0.7899632275132275,0.015398677248677248,0.0,0.0,0.0034902073408169796,32.71477354881042,3671.143973085755,0.01715400229441739,1.0,0.49312791209332413,0.0928728837886204,0.49311038571261195,0,2.4720000000000004,ohhhhhhhhhhh_give-me-creditpreprocessed
0,5,0,0,0,7,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,0.9256074522832387,0.0,0.0,0.0,13347.895631177618,-0.1155714288583412,-1.3954383697019022,100.80110547259999,1.0,0.0,0.15650222600000002,0.0,0,11.774000000000001,cimmic_tesla-stock
0,5,0,1,3,6,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,9,9,81,0.5255212921067755,0.0014166296511000523,0.0,0.0,7.611187549248096e15,21.804639847280225,556.1668590259318,1939340.965706411,1.0,0.6653486280406199,0.02871706772908201,0.6653461234721633,0,0.11699999999999999,umar47_bist-1000-days
0,1,0,0,1,1,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,4,0.9166666666666666,0.5833333333333334,0.0,0.0,0.00035555555555555617,0.3369805754091906,-1.2363281250000098,0.015030000000000043,1.0,0.8787878787878788,0.0,0.8055555555555554,0,0.0,y48cai_gaiml-currency
0,5,0,1,0,7,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,1.0,0.0,0.0,0.0,348891500.1387267,0.0490655772237497,-1.4627630113915306,19245.15624896797,1.0,0.0,0.0832538899884,0.0,0,0.22053675612602103,coolio51_btcusd
0,1,0,0,2,1,1.0,0,0.75,0.0,0.0,0.75,0.0,0.0,3,3,3,0.1734426067148658,0.013964543923937804,0.0,0.0,23919451.956042606,0.10766753223637267,-0.1990796653943785,1559.357096706201,0.25,0.4742062181716845,0.00341715,0.47419056315144176,0,0.002,coolio51_matching-bitcoin-files
0,0,0,0,2,0,0.75,0,0.5,0.0,0.0,0.5,0.0,0.0,2,2,2,0.0,0.007322544690096929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45046097474376007,0.0,0.45045461921270413,0,0.0,coolio51_newmatchingbitcoinfiles
0,0,0,0,13,1,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,14,14,196,0.921,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6354549934549935,0.0,0.6348195384615385,0,0.3920000000000001,jaggu13_german-credit-data
0,0,0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,teodorsamuelvrubel_euro-k-korun
0,466,0,2,10,466,1.1666666666666667,0,1.0,0.0,0.0,0.0,0.0,0.5,476,476,66972,0.7609124975593892,0.15021196283391405,2.794322882131919,0.5020569644010026,0.02937255238400564,2.2234925079941985,22.526053013319896,0.03954736805158252,0.3333333333333333,0.39724494541038435,0.9580125489560841,0.39682356118334483,0,1081.5043447025355,hariwh0_vietnam-stock-competition
0,2,0,0,7,3,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,10,10,100,0.7343283582089551,0.012811303199042052,0.005970149253731343,0.08,73266619.78325357,0.9003503519920135,0.7676598958686935,2506.745176212121,1.0,0.6737770320817337,0.043099205,0.6732736476201249,0,0.08,shamsanm_insurance-claim-prediction
0,6,0,0,0,9,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,9,9,81,0.9964157706093191,0.0,0.004032258064516129,0.024691358024691357,1375701.1987526242,0.16115087903945882,-0.6195746926052581,924.0709078022293,0.8333333333333334,0.0,0.2871048559,0.0,0,11.107924121718689,shubhambagdare_2021-volatility-data-nse
0,0,0,0,1,2,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,3,3,9,1.0,0.00007469654528478058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220505717152321,0.0,0.6220476676509381,0,0.12,ilyamatveichuk_myfile
0,2,0,0,5,2,2.0,0,1.0,0.0,0.0,1.0,0.0,0.0,7,7,49,0.7044095665171898,0.009118086696562033,0.0,0.0,73271401.82681885,0.8989541423958385,0.77039912905988,2505.41828397875,1.0,0.6530087103514661,0.08045611275,0.6525206619879749,0,0.042,tharindadissanayake_prediction-of-insurance
0,6,0,0,4,4,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,8,8,64,0.8901515151515151,0.08522727272727272,0.0,0.0,1693117.408799135,0.18696870418189623,0.043404360464117664,468.335434420404,1.0,0.8932165163081193,0.13517628333333334,0.8864497245179063,0,0.0,mdriajuliislam_interest-rate-prediction-dataset
0,7,0,0,2,10,2.0,2,1.0,0.0,0.0,0.0,0.0,0.0,12,12,144,0.9426086956521738,0.008695652173913044,0.0,0.0,2.849294264790018e17,18.270654531678527,351.98451265923757,0.0,1.0,0.6264563796533106,0.18750925088857143,0.6250945179584121,0,12.156521739130435,yashpatel2988_crypto-currency
0,70,0,14,0,98,1.0714285714285714,14,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,98,98,686,0.9048883077847155,0.0,0.003484320557491289,0.008746355685131194,254.75657871453012,0.02663424757141512,-0.7731384860670393,9.350909541021887,0.9285714285714286,0.0,0.25283233905142855,0.0,0,22.367850463915367,harnoorsinghreen_etfdatasets
0,0,0,0,24,26,1.5,2,1.0,0.0,0.0,0.0,0.0,1.0,50,50,1250,0.5241060524845594,0.0012019282271023032,0.012333333333333333,0.3456,0.0,0.0,0.0,0.0,0.0,0.6469122618976987,0.0,0.6468906867197489,0,62.65,dhruvagrawal91_bank-credit
0,0,0,0,8,4,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,12,12,144,0.6954965601336806,0.0101085174105873,0.2125340599455041,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.3946842278369448,0.0,0.3935852618769971,0,13.153990090219214,jpfitzger_loan-prediction-test
0,5,0,1,0,7,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,0.7265022275344997,0.0,0.0,0.0,4293.505791650182,2.6299548620909783,6.538422350761612,18.55834390263188,1.0,0.0,0.056834720820000004,0.0,0,0.721,saurabhgaur78_microsoftshear
0,5,0,1,0,7,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,7,7,49,0.7478449101273521,0.0,0.0,0.0,14774312.928955888,2.009625147672793,9.773515392825333,726.068206755577,1.0,0.0,0.017699413370400003,0.0,0,0.259,grahal_ethereum-historical-15m-data-from-2017-to-2022
0,1,0,1,0,2,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,4,0.9980723510891216,0.0,0.0,0.0,184507010.43737546,-0.042784788544949465,-1.0778967077372434,10060.488386400002,1.0,0.0,0.01590504,0.0,0,0.022,oguzhancttnky_btcusdtprices
0,7,0,0,0,11,2.0,5,1.0,0.0,0.0,0.0,0.0,0.0,11,11,121,0.856929955290611,0.0,0.0,0.0,440.7992929976548,1.221807050766529,2.5097227746155815,6.35568587564492,1.0,0.0,0.6213316428571429,0.0,0,0.0,ajaykuchhadiya_stocks-and-trading-data
0,0,0,0,23,4,1.3333333333333333,2,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,27,27,317,0.698795783344797,0.0017916333116683898,0.07692307692307693,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.427294622618038,0.0,0.427264041268636,0,0.037000000000000005,dhiebtarak_financial-inclusion-in-africa
0,1,0,0,5,3,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,8,8,64,0.8603874415497662,0.05170340681362725,0.0,0.0,58036.45047220856,-0.02730397271431048,0.16490007925343875,157.79391499999988,1.0,0.6761426467392616,0.0735538,0.6747876514552151,0,4.761523046092185,irinenelima_data-for-a-leading-insurance-company-in-kenya
0,74,0,0,43,32,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,75,75,5625,0.27672883271681054,0.1191657347135797,0.0,0.0,0.008278611170749963,6.145932005067213,114.80021503015463,0.014125787261400602,1.0,0.6240764387540753,0.06795251351351354,0.6239909371183925,0,0.075,mashrurfahim_dollars
0,1,0,1,8,0,2.0,0,1.0,0.0,0.0,1.0,0.0,1.0,8,8,64,0.0,0.015146908940520383,0.249266943342886,2133.34375,9362.451887595396,186.50645546948658,59005.174662381825,1.2400008416165773,1.0,0.8743465691264419,0.0108085,0.874344878588199,0,1.1680000000000001,alifarrizqy_transaction
0,5,0,0,0,6,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,6,6,36,0.9632170542635659,0.0,0.0,0.0,999785.3607634865,1.111774041866629,10.112484112570202,618.2375327564937,1.0,0.0,0.042672948,0.0,0,0.066,rabemampiandraeric_currency
0,2,0,0,6,3,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,9,9,81,0.757306824660998,0.020575621606881676,0.0,0.0,7.768166869697372e14,99.4191763917505,19392.460659374523,7177802.320326219,1.0,0.4543312034372708,0.028048492604999996,0.4543199406096367,0,8.693999999999999,parkhw0921_default
