n_int_features,n_float_features,n_string_features,n_datetime_features,n_unkown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
0,0,0,0,0,0,4,1,0,csv,1,0,0,utf-8,0,0,1,4,4,16,0.9444444444444444,0.0,0.02702702702702703,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,37,gokulprakash22_hospitals-count-in-india-statewise
13,3,0,0,0,15,1,1,0,csv,1,0,0,utf-8,0,0,1,16,16,256,0.3230623370466935,0.014971587506907384,0.13732892873997168,2.51953125,40.25258289797182,0.17752695386364656,0.3798443442133501,1.4379840017779129,0.1875,0.6029178596347483,0.00377125,0.6027734951387936,0,0.032,4238,naveengowda16_logistic-regression-heart-disease-prediction
5,22,0,0,0,11,17,1,1,csv,1,0,0,utf-8,0,0,1,28,28,784,0.8864351623002142,0.5036764705882353,0.23529411764705882,0.011479591836734693,540.8367486809767,0.7220274945710019,0.9355938783228718,3.6200557098765436,0.5925925925925926,0.8577094474153298,0.35603703703703704,0.8066682722554261,0,0.0,17,tunguz_drug-use-by-age
6,1,0,0,0,8,0,1,0,csv,1,0,0,utf-8,1,0,0,8,8,64,0.0,0.006255901794145422,0.0,0.0,0.2796073228168798,-0.09756214638602213,0.19835577706690696,0.028181435853474126,0.14285714285714285,0.6193893907831156,0.004714285714285714,0.6188045093942741,0,0.0,1059,cpluzshrijayan_milkquality
6,0,0,1,0,4,3,1,2,csv,1,0,0,utf-8,0,0,0,7,7,49,0.9097222222222222,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5679824561403509,0.0,0.5620659722222222,0,0.9479166666666665,96,aroojanwarkhan_fitness-data-trends
116,0,0,0,0,1,117,1,1,csv,1,0,0,utf-8,0,0,0,118,118,13924,0.9372462606837602,0.0546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529733959311424,0.0,0.9514843750000002,0,1548.9343750000012,640,danofer_india-census
9,142,0,0,0,98,58,1,9,csv,1,0,0,utf-8,0,0,0,156,156,24336,0.3261584616496782,0.08223163479228168,0.0,0.0,178.85033180954233,2.5332475293955503,27.38344428902885,5.62900924406788,0.9403973509933775,0.8604855658033967,0.036336556291390744,0.8600345775613636,0,26.519999999999996,1908,danofer_india-census
1,0,0,1,0,1,1,1,2,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.14372716199756394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.992709664002852,0.0,0.9915005170308646,0,0.09987819732034105,821,mragpavank_predicting-the-sales-of-products-of-a-retail-chain
3,1,0,0,0,4,0,1,1,csv,1,0,0,utf-8,0,0,0,4,4,16,0.0,0.001228813559322034,0.0,0.0,3.7531073019844228,0.8168569936126892,3.802918709245435,0.48192172056216753,0.25,0.9603533258679191,0.0029025,0.9603370486929044,0,0.276,59000,mragpavank_predicting-the-sales-of-products-of-a-retail-chain
2,0,0,0,0,1,1,1,2,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.00006451612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.39,15500,mragpavank_predicting-the-sales-of-products-of-a-retail-chain
4,0,0,1,0,6,1,1,2,csv,1,0,0,utf-8,0,0,0,7,7,49,1.0,0.00110752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8009419962578233,0.0,0.8008903225806451,0,1.2319999999999998,15500,mragpavank_predicting-the-sales-of-products-of-a-retail-chain
4,0,0,1,0,7,0,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,0.0,0.0003573236889692586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7730925449574352,0.0,0.7730905877611163,0,0.021,395000,mragpavank_predicting-the-sales-of-products-of-a-retail-chain
3,0,0,0,0,3,1,1,0,csv,1,0,0,utf-8,1,0,0,4,4,16,0.22,0.04533333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7403847695390781,0.0,0.7389040000000001,0,0.36,500,yasserh_bmidataset
14,0,0,0,0,16,0,1,0,csv,1,0,0,utf-8,1,0,0,16,16,256,0.0,0.013956310679611656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029945782372968,0.0,0.5013667640682441,0,0.0,309,jillanisofttech_lung-cancer-detection
4,2,0,0,0,7,0,1,0,csv,1,0,0,utf-8,1,0,0,7,7,49,0.0,0.019864750633981403,0.0,0.0,2.1192489983265053,0.6023058556497726,0.6207570486752026,0.09935617792973982,0.3333333333333333,0.7701328210858166,0.013466666666666667,0.7693733212622609,0,1.162,1014,csafrit2_maternal-health-risk-data
1,0,0,0,0,0,4,1,1,csv,1,0,0,utf-8,0,0,1,4,4,16,1.0,0.0,0.9796304073918521,293.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12000000000000001,4762,psycon_weed-seeds-dataset
60,0,0,0,0,61,2,1,1,csv,1,0,0,utf-8,0,0,1,63,63,3969,1.0,0.007217451590081953,0.5411591768164636,1.2590073066263545,0.0,0.0,0.0,0.0,0.0,0.2495777672196638,0.0,0.24952052256294302,0,1.7009999999999998,4762,psycon_weed-seeds-dataset
1,0,0,0,0,1,35,1,1,csv,1,0,0,utf-8,0,0,1,36,36,1296,0.6730679156908665,0.15737704918032788,0.0032679738562091504,0.027006172839506182,0.0,0.0,0.0,0.0,0.0,0.9699525452976704,0.0,0.9667723730180052,0,6.59672131147541,306,mrmorj_hospital-bed-capacity-and-covid19
1,0,0,0,0,0,36,1,0,csv,1,0,0,utf-8,0,1,1,36,36,1296,0.7519125683060109,0.0,0.006514657980456026,0.05478395061728397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.299132111861138,307,mrmorj_hospital-bed-capacity-and-covid19
1,0,0,0,0,0,36,1,0,csv,1,0,0,utf-8,0,1,1,36,36,1296,0.801912568306011,0.0,0.006514657980456026,0.05478395061728397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.653230472516876,307,mrmorj_hospital-bed-capacity-and-covid19
9,7,0,0,0,3,14,1,0,csv,1,0,0,utf-8,0,0,1,17,17,289,0.958104769937031,0.01204819277108434,0.6204819277108434,1.8235294117647058,519.9594353830739,0.27134127170212763,0.10011463099366813,5.908212437500001,0.4375,0.2089570402823415,0.0748315625,0.20769826293124305,0,0.20481927710843376,166,johnharshith_world-happiness-report-2021-worldwide-mortality
0,1,0,1,0,4,1,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.2987705740666399,0.0015656362906463267,0.0,0.0,37687110.97516373,11.47455311192641,184.65317013341357,83.07351161433272,1.0,0.9484247890229988,0.03070912,0.9484200297657265,0,0.0,199280,shivamb_daily-covid19-hospitalisation-data
1,0,0,0,0,1,1,1,1,csv,1,0,0,utf-8,1,0,0,2,2,4,0.989522700814901,0.0002586987453110852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5000248491356266,0.0,0.49996017123507874,0,0.0,7731,infamouscoder_depression-reddit-cleaned
1,1,0,0,0,4,2,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6375,0.015000000000000001,0.0,0.0,25.962302904887512,0.5157649151796565,0.17034744880548636,2.0865645,0.5,0.5917462311557788,0.0619,0.5887875,0,0.0,200,pablomgomez21_drugs-a-b-c-x-y-for-decision-trees
3,1,0,0,0,3,2,1,1,csv,1,0,0,utf-8,0,0,1,5,5,25,0.5929559343840463,0.3364425860405275,1.0,248.71999999999997,0.02090742202562813,-0.020257295691671166,-0.3017171180675193,0.061959062479311974,0.25,0.5868878878074604,0.0167663129,0.5867935024925991,0,2.4899999999999998,6218,abisheksudarshan_health-care-analytics
2,0,0,0,0,3,3,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.9076923076923077,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472275641025641,0.0,0.46500986193293886,0,0.0,65,abisheksudarshan_health-care-analytics
7,1,0,0,0,10,1,1,0,csv,1,0,0,utf-8,0,0,1,11,11,121,1.0,0.022058687590137533,0.9692291340047299,1324.9173553719008,9.56710955512174,-0.05037700238639544,-0.027255270706408596,0.8485705128205113,0.0,0.5552142846172713,0.0211884840875,0.5550688631516116,0,0.022,37633,abisheksudarshan_health-care-analytics
2,1,0,0,0,2,1,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.7830924670673999,0.013684614400818518,0.0,0.0,0.020727150834876123,0.012139058911204268,-0.3085815652739452,0.05668784171188342,0.3333333333333333,0.8808582684123667,0.005140930233333333,0.8807456122839087,0,1.311,7819,abisheksudarshan_health-care-analytics
7,0,0,0,0,7,1,1,0,csv,1,0,0,utf-8,0,0,0,8,8,64,0.4347357371840336,0.0024195215264465456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3423973935058719,0.0,0.34238767982907264,0,0.008,35249,abisheksudarshan_health-care-analytics
4,0,0,0,0,3,1,1,0,csv,1,0,0,utf-8,0,0,0,4,4,16,0.819646968534152,0.0010232796111537476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7618140922128248,0.0,0.7616971598886173,0,0.004,6515,abisheksudarshan_health-care-analytics
7,0,0,0,0,7,1,1,0,csv,1,0,0,utf-8,0,0,1,8,8,64,0.39623794468503415,0.0028301807961901323,0.0044368872711814875,5.21875,0.0,0.0,0.0,0.0,0.0,0.3425300173149831,0.0,0.3425254586736722,0,0.024,75278,abisheksudarshan_health-care-analytics
1,4,0,0,0,3,3,1,0,csv,1,0,0,utf-8,0,0,0,6,6,36,0.8938223938223939,0.09781209781209782,0.0,0.0,72.549463029919,1.9240654608988126,9.091682042556812,3.5762441538461545,0.8,0.9671130096662012,0.0677818,0.9652459961340272,0,0.0,518,babyoda_healthcare-investments-and-length-of-hospital-stay
3,1,0,0,0,0,5,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.6227979274611399,0.0,0.0,0.0,3.5410020403232294,0.10634126813272196,-0.24648485920280316,0.750375,0.25,0.0,0.04425,0.0,0,0.2072538860103627,193,codebreaker619_alcohol-comsumption-around-the-world
36,840,0,0,0,3,877,1,1,csv,1,0,0,utf-8,0,0,1,880,880,774400,0.9596664385553375,0.029915758385524054,0.8769230769230769,0.025892303719008213,39022965.507169224,0.26876295767131725,0.9914774755789696,750.194063620296,0.958904109589041,0.7580126887017912,0.17429825744288813,0.7535318431015806,0,35879.46027484969,195,iamsouravbanerjee_human-development-index-dataset
2,1,0,0,0,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.005335446962941762,0.0,0.0,0.08459350696419371,8.075546609084526,438.4528437076087,0.03474654524344501,0.3333333333333333,0.8014287491477354,0.006586666666666667,0.8014199266293357,0,0.006,90839,pitt_contagious-diseases
2,1,0,0,0,6,0,1,2,csv,1,0,0,utf-8,1,0,0,6,6,36,0.0,0.01443854319507877,0.0,0.0,40.72493284000996,2.7407120742869164,67.27205248996471,0.16560199126643446,0.3333333333333333,0.8081405051021827,0.010172,0.8081349381309869,0,0.0,145167,pitt_contagious-diseases
2,1,0,0,0,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.007973258403341265,0.0,0.0,0.462771943338852,3.373236192008649,66.63939331769141,0.004905159542353693,0.3333333333333333,0.7488546634411485,0.00761,0.7488439277892368,0,0.006,69754,pitt_contagious-diseases
2,1,0,0,0,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.0075301941225367946,0.0,0.0,1.2074127968266646,3.7386315105769103,107.71771261701404,0.02215711535176031,0.3333333333333333,0.7889010093795283,0.008606666666666667,0.7888937765332459,0,0.018000000000000002,109072,pitt_contagious-diseases
0,1,0,1,0,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.006302306280228788,0.0,0.0,0.3711494101162641,9.44379783289838,206.62381677814457,0.03070394423344454,1.0,0.7555949526124102,0.02171,0.7555856850337856,0,0.0,81531,pitt_contagious-diseases
2,1,0,0,0,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.009090624314757387,0.0,0.0,0.3571325399169403,21.10123335387748,2558.5798065844383,0.0,0.3333333333333333,0.7319663574592218,0.00726,0.731952599986098,0,0.0,53205,pitt_contagious-diseases
1,1,0,1,0,6,0,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.0,0.006929714300678242,0.0,0.0,0.33975439628731474,5.03031746799758,161.17948433244032,0.0,0.5,0.6871344607627571,0.01132,0.6871209653102307,0,0.012,50916,pitt_contagious-diseases
18,31,0,0,0,28,23,1,1,csv,1,0,0,utf-8,0,0,1,51,51,2601,0.7854149872919522,0.08419075975964345,0.37415245531128005,28.96847366397539,38.42185756858562,2.031694109668388,47.16019293283762,1.5263445410638432,0.6326530612244898,0.9553161266484491,0.020264534864770357,0.955023141459591,0,0.51,4867,etsc9287_2020-general-election-polls
9,1,0,4,0,35,3,1,9,csv,1,0,0,utf-8,0,0,1,38,38,1444,0.36814201962030163,0.050191197337986056,1.0,65.1662049861496,19.622158700132328,-0.1633715200857088,0.3506719924083647,0.4969089194455269,0.1,0.5638627097906365,0.001945,0.563770551556018,0,38.263185185185186,16438,etsc9287_2020-general-election-polls
2,3,0,2,0,7,4,1,1,csv,1,0,0,utf-8,0,0,1,11,11,121,0.9974599452911294,0.035347397502084946,0.11107854630715124,9.396694214876034,48.752828029217014,0.02367654008168877,1.8487568222757589,2.407732611316482,0.6,0.8259388387066914,0.058771509873244976,0.8258567709738621,0,1.969,10236,etsc9287_2020-general-election-polls
7,3,0,0,0,1,10,1,1,csv,1,0,0,utf-8,0,0,1,11,11,121,0.7267194953069703,0.1691542288557214,0.03482587064676617,0.05785123966942149,0.6239428118115886,0.9546653563310002,7.661904512088066,0.15600742777777774,0.3,0.9669154228855721,0.04134,0.9621048983936038,0,8.92039800995025,201,anandhuh_countries-in-the-world-by-population-2022
3,3,0,0,0,10,2,1,0,csv,1,0,0,utf-8,0,0,1,12,12,144,0.5252078347398917,0.03955844888616928,0.6504597556367301,143.44444444444443,63144892.39101127,1.4639324147623263,20.732483149647237,1292.8715567529787,0.5,0.9066673882422046,0.029774365455000004,0.9066337472145426,0,13.320000000000002,31756,omkargowda_suicide-rates-overview-1985-to-2021
0,0,0,0,0,0,1,1,0,csv,1,0,0,utf-8,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,104,mpwolke_cusersmarildownloadslifeexpectancycsv
