n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,num_sample_files,ref_no_slash
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7771975325949809,0.0,0.02347867752755151,12.0,31910.888604141586,1.0082645621832584,0.8709050987527308,91.79447992218326,0.8333333333333334,0.0,0.07565878511333334,0.0,0,0.0,4174,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6842842649403353,0.0,0.0250576986482031,9.306122448979593,9783.894219843105,0.529253434891923,-0.743229807955752,53.551414170380156,0.8333333333333334,0.0,0.12367071236666666,0.0,0,0.007,3033,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5123758963044677,0.0,0.014272121788772598,7.346938775510203,336.2313234311329,0.2815731358025911,-0.6175702012383689,13.290727225009336,0.8333333333333334,0.0,0.106328555,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.9516500383729853,0.07091327705295472,0.016974726518294982,5.510204081632653,8.701902791948884,14.509008557941351,524.5457916328231,0.6800921307488839,0.8333333333333334,0.9876431032476362,0.05552610733333333,0.9872641151036433,0,0.0,2651,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7762693270252665,0.0,0.008801141769743101,4.530612244897958,625202.9606056014,2.6575704165042526,7.6315284326931625,47.400579184263016,0.8333333333333334,0.0,0.09652632516833333,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7121730895315801,0.0,0.06707897240723121,34.53061224489796,42225.60058199461,1.4109145984080926,1.3270611106621677,15.796677066853876,0.8333333333333334,0.0,0.06744321108333333,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.660275249086087,0.0,0.051855375832540435,26.69387755102041,98356.39484664744,2.2734893727582453,5.781325523370661,17.567750915435536,0.8333333333333334,0.0,0.10291317093166667,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7627416520210896,0.0,0.0026292725679228747,0.7346938775510203,10640.615764937787,1.3655773583100885,1.9941981790620034,29.24668464798113,0.8333333333333334,0.0,0.13382778773333331,0.0,0,0.007,2282,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6639240289348282,0.0,0.008801141769743101,4.530612244897958,8679.193111172277,1.2299257941326462,1.5759354664587786,44.434089959133225,0.8333333333333334,0.0,0.11710800633333333,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7916881244206407,0.0,0.0035919540229885057,1.2244897959183674,177011.49399929715,0.5596869367714561,-0.9532741295615174,134.06463513551302,0.8333333333333334,0.0,0.1261890456583333,0.0,0,0.0,2784,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8556380758215621,0.0,0.0033863867253640365,1.2244897959183674,47864.481303395645,0.49482567213053236,-0.5668436503518918,172.4168367498537,0.8333333333333334,0.0,0.10291588146666668,0.0,0,0.007,2953,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6142254370102471,0.0,0.002805049088359046,0.9795918367346937,312.4931763078771,0.37848813624875427,-0.3074394238842757,10.479682426667896,0.8333333333333334,0.0,0.1095298595,0.0,0,0.0,2852,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5221232805516094,0.0,0.019267364414843006,9.918367346938776,364.96271153179646,0.7037140697744935,-0.2538356266724928,9.081007382997699,0.8333333333333334,0.0,0.0927067015,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5035382574082264,0.0,0.004238921001926782,1.346938775510204,460.28189683897784,1.442764510131915,2.309921627385893,6.6654850669468475,0.8333333333333334,0.0,0.1269129813333333,0.0,0,0.0,2595,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8688168449197862,0.15648395721925135,0.005649717514124294,2.0816326530612246,30.899876416126393,0.6480039455015728,0.5548869303803668,3.6086245398883534,0.8333333333333334,0.995977862285609,0.0690485705,0.9956449819840391,0,0.0,3009,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7641849786815349,0.0,0.0032690421706440013,1.2244897959183674,27889.71061204035,1.0897384145006266,0.47247653656919203,17.66769530871137,0.8333333333333334,0.0,0.10495068530000001,0.0,0,0.0,3059,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8432925365970723,0.0,0.008801141769743101,4.530612244897958,3638926.563975656,0.8057486807096437,-0.23899970424439557,753.5918601624667,0.8333333333333334,0.0,0.10119507234166665,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.9883579917535774,0.19058937666747514,0.019267364414843006,9.918367346938776,86.4884360302906,0.59691255675988,-0.18068807598123207,5.789037860560622,0.8333333333333334,0.9981124337349454,0.09100916833333333,0.9978703497102848,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,1,6,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.4647232784114914,0.19493029150823826,0.061607992388201714,31.714285714285715,113.16607456031034,1.3394465853765614,2.178683932760223,4.080579585016395,0.8333333333333334,0.9972299133367782,0.09058291333333335,0.9969771300887716,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8277792952745153,0.0,0.004757373929590866,2.4489795918367347,2703.150252824478,0.2116277364217487,-0.49020453472879183,32.83651911358128,0.8333333333333334,0.0,0.08942036993333331,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.489224887035106,0.0,0.0044408558740411785,1.346938775510204,173.80825708629337,0.5416046225163841,-0.9009750037818473,5.34589674237764,0.8333333333333334,0.0,0.11745182800000002,0.0,0,0.0,2477,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5928981521686689,0.0,0.0053745381256298285,1.9591836734693875,298.9702259946257,0.5071668498894447,-0.6743583765581537,11.252400305940775,0.8333333333333334,0.0,0.10088797149999999,0.0,0,0.0,2977,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6579723060049355,0.0,0.008563273073263558,4.408163265306123,1190.5633160562081,1.069932412188092,0.33984094544099736,9.37822844268368,0.8333333333333334,0.0,0.08696935875,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6986502239421387,0.0,0.002711864406779661,0.9795918367346937,1496.2574383046303,0.5476173558299444,0.3026696373723328,16.157737027525112,0.8333333333333334,0.0,0.11580591116666668,0.0,0,0.007,2950,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5879767291531998,0.0,0.0030075187969924814,1.2244897959183674,1179.3784825934,0.9872440558972126,0.7459372574719865,13.782138239012639,0.8333333333333334,0.0,0.12296335833333331,0.0,0,0.0,3325,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6300181699749734,0.0,0.008801141769743101,4.530612244897958,3212.5250514368468,1.7930065228784438,3.07335891680003,11.131617399148569,0.8333333333333334,0.0,0.09608625115000001,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7490535659892955,0.0,0.002430872075357034,0.9795918367346937,62338.9611420208,0.8086299763307158,-0.3818925920804354,63.24674902562925,0.8333333333333334,0.0,0.1348236443666667,0.0,0,0.007,3291,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7503401360544216,0.0,0.005263157894736842,2.4489795918367347,10463.134959763467,1.0368180079775196,0.40779120377858474,33.2287955782376,0.8333333333333334,0.0,0.09720779231666667,0.0,0,0.007,3800,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7525276841598459,0.0,0.011893434823977164,6.122448979591837,13119.800997367076,1.0004840164552113,0.8257185348643,51.96463171438122,0.8333333333333334,0.0,0.09928101005000001,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7398142052519932,0.0,0.017605633802816902,8.571428571428571,13475.377300267328,0.9312140418894232,0.07871302098306487,34.19170614638565,0.8333333333333334,0.0,0.09884434771666668,0.0,0,0.014,3976,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7661525778861675,0.0,0.010704091341579448,5.510204081632653,2124.5473883758764,0.14536389323043278,-0.4268232078814234,29.930895178869918,0.8333333333333334,0.0,0.09427913353333334,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8107378928908674,0.0,0.002824858757062147,0.7346938775510203,8057.82851372943,1.555605663999315,3.1994566215213056,26.09811031895779,0.8333333333333334,0.0,0.14104481833333335,0.0,0,0.0,2124,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7560771534261053,0.0,0.0024600246002460025,0.9795918367346937,16502.100926887764,0.9736894668787793,0.7641915454949487,62.04967801937878,0.8333333333333334,0.0,0.12097953266666667,0.0,0,0.0,3252,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5349087003222341,0.0,0.004011767852366943,1.8367346938775508,172.64141996002797,0.35082920368685827,0.05157033051712786,8.067111954531368,0.8333333333333334,0.0,0.10415195799999999,0.0,0,0.0,3739,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8720619797937497,0.0,0.0029229082937522835,0.9795918367346937,21508.553279073425,0.5904096738580665,-0.7258010647561193,66.06517118725641,0.8333333333333334,0.0,0.10737813889999999,0.0,0,0.0,2737,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.617616718245649,0.0,0.009231479344564966,4.8979591836734695,520.5117384078088,1.162226082738871,1.4350539566285914,9.506675008685194,0.8333333333333334,0.0,0.09922373213333331,0.0,0,0.0,4333,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7031700288184438,0.0,0.009514747859181731,4.8979591836734695,4804.369679671042,1.7158580451936627,3.106476127739151,20.22896682027027,0.8333333333333334,0.0,0.09220447938333333,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6672543747520606,0.0,0.0024622960911049553,0.9795918367346937,364.5284190088057,0.03207347763164443,-0.5687113795872749,11.407744954023,0.8333333333333334,0.0,0.12038108666666665,0.0,0,0.0,3249,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6488543054898758,0.0,0.003000300030003,1.2244897959183674,5381.275767904307,0.7726429913016813,-0.13066510355365643,32.41492493525835,0.8333333333333334,0.0,0.11535661996666667,0.0,0,0.007,3333,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.371252524206493,0.0,0.009691313711414214,3.306122448979592,104.11634091798506,2.1240556570117963,6.514664100135669,3.583766912292282,0.8333333333333334,0.0,0.09836177666666666,0.0,0,0.0,2786,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8169642857142857,0.0,0.003663003663003663,1.2244897959183674,1052.9711967815822,0.26070548727604453,-0.2193037241301389,17.708681224273974,0.8333333333333334,0.0,0.10508288129999999,0.0,0,0.014,2730,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8730913642052566,0.10848560700876095,0.008438818565400843,4.163265306122449,12.36153876329851,1.32262284468986,2.0072663034350753,1.2489996010272215,0.8333333333333334,0.9913749472769856,0.037932269,0.9911267933477614,0,0.007,4029,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.9138450238707307,0.0,0.003586065573770492,0.8571428571428571,252972.63086365908,-0.006850839757973061,-1.1395224724031146,373.0146313669197,0.8333333333333334,0.0,0.13545002410833332,0.0,0,0.0,1952,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6781514621687407,0.0,0.008801141769743101,4.530612244897958,1002.5970812516975,0.4862926908117096,-0.5965933113325309,21.351100739716212,0.8333333333333334,0.0,0.10447811041666666,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7777003484320558,0.0,0.01772879731672257,9.061224489795917,6532.0635827172555,0.2940972835567826,-0.06534701691917892,53.66714652298261,0.8333333333333334,0.0,0.0970368041,0.0,0,0.0,4174,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7984265566535547,0.0,0.0026791694574681848,0.9795918367346937,30582.5773858164,0.7433425394103007,1.0653740137137582,117.20617804221733,0.8333333333333334,0.0,0.1399267519,0.0,0,0.0,2986,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8607755880483153,0.0,0.0025364616360177552,0.9795918367346937,34790.733796109125,0.37913163379097387,-1.1376266296455197,125.6975146652995,0.8333333333333334,0.0,0.09732184133333333,0.0,0,0.0,3154,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5398407663926468,0.0,0.0027112516945323093,0.7346938775510203,865.0889234936731,-0.2829425664100242,-1.352504971374901,17.376129488102112,0.8333333333333334,0.0,0.15968707666666668,0.0,0,0.0,2213,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.6381811241530679,0.0,0.014807502467917079,5.510204081632653,375.74268054440927,0.6564708195315144,-0.7038205008332282,6.609099784957384,0.8333333333333334,0.0,0.10421491133333333,0.0,0,0.0,3039,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8804945054945055,0.0,0.0033540967896502154,1.7142857142857142,100227.91809388984,0.5863444602599414,-0.9882929526206027,108.55002104662258,0.8333333333333334,0.0,0.08569725292166668,0.0,0,0.0,4174,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.48994878850416573,0.0,0.10122625631161337,51.55102040816327,157.4544723877508,0.8531790659113145,0.712200069512417,7.7950415061408735,0.8333333333333334,0.0,0.10091305333333334,0.0,0,0.0,4159,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8900545099249203,0.0,0.008801141769743101,4.530612244897958,1628.8179705339505,1.005278800487725,0.48016841657251524,13.094796947700672,0.8333333333333334,0.0,0.06382763848333334,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8629709623230141,0.0,0.008801141769743101,4.530612244897958,79923.11118394652,0.381756871431784,-0.9141935199237743,225.1442894440013,0.8333333333333334,0.0,0.08566260306333333,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8528490920475891,0.0,0.012978986402966625,7.714285714285714,581106.0402757183,1.5100782461094762,1.8065727917356946,84.72506099721177,0.8333333333333334,0.0,0.08459331240333333,0.0,0,0.0,4854,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,1,0,1,7,7,49,0.6868030486515705,0.0,0.013320647002854425,6.857142857142857,27210.92640047091,0.5652209570995145,-0.3723951588478132,97.14725299069215,0.8333333333333334,0.0,0.09578868866666666,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.8966874173467084,0.0,0.007840501792114695,4.285714285714286,112347.27265905512,1.01331477158779,0.3663076676059068,146.8365097592481,0.8333333333333334,0.0,0.09051576215,0.0,0,0.007,4464,300,abhishekyana_nse-listed-1384-companies-data
0,0,0,0,0,0,0,1,0,"",0,0,0,utf-8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.7177838706627588,0.0,0.003626772172766238,1.346938775510204,3046.2909556746927,0.9337558779488848,1.0294113026848841,26.253962513100703,0.8333333333333334,0.0,0.11912004373333333,0.0,0,0.0,3033,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.5639548836093112,0.0,0.008801141769743101,4.530612244897958,246.62366026795686,0.5382223162647802,-0.25823539738969115,8.377109562056017,0.8333333333333334,0.0,0.10043854333333334,0.0,0,0.007,4204,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.48927101704879483,0.0,0.0027359781121751026,0.9795918367346937,2287.9483337050683,1.8341086175388017,3.8606514303133768,2.1217970612914168,0.8333333333333334,0.0,0.12154891400000001,0.0,0,0.0,2924,300,abhishekyana_nse-listed-1384-companies-data
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.4766109785202864,0.0,0.003330161750713606,1.7142857142857142,83.33931477250546,1.5046978766106394,2.3895884773603444,3.3009642543403035,0.8333333333333334,0.0,0.0738917175,0.0,0,0.0,4204,300,abhishekyana_nse-listed-1384-companies-data
