n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,file_type,is_file_structured,is_file_semi_structured,is_file_unstructured,encoding,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,time_diff_current_and_last_update,num_pii_entities,profiler_sample_size,ref_no_slash
1,17,0,0,0,0,18,1,1,csv,1,0,0,utf-8,0,0,0,18,18,324,0.7655826558265583,0.0,0.0,0.0,155446.015878994,1.247048127712388,-0.22849630677584087,0.6125622409415044,0.9444444444444444,0.0,0.19488888888888892,0.0,0,0.0,41,volpatto_temperature-timeseries-for-some-brazilian-cities
1,17,0,0,0,0,18,1,1,csv,1,0,0,utf-8,0,0,0,18,18,324,0.8731231231231231,0.0,0.0,0.0,45524.27867796749,3.836827257263466,13.96722264399721,0.7747024959823394,0.9444444444444444,0.0,0.13613888888888892,0.0,0,0.0,74,volpatto_temperature-timeseries-for-some-brazilian-cities
1,17,0,0,0,0,18,1,1,csv,1,0,0,utf-8,0,0,0,18,18,324,0.7900188323917138,0.0,0.0,0.0,126950.12344326342,1.67386453188468,1.1755992931410415,0.7725825649034989,0.9444444444444444,0.0,0.15750555555555548,0.0,0,0.0,59,volpatto_temperature-timeseries-for-some-brazilian-cities
0,1,0,0,3,4,0,1,0,csv,1,0,0,utf-8,1,0,0,4,4,16,0.0,0.014275028051365166,0.0,0.0,384.7010712756109,1.5164022328944489,1.7401633928259965,8.180114942528736,1.0,0.758314636114984,0.0236,0.7582673655354978,0,0.0,16042,rtatman_silicon-valley-diversity-data
1,0,0,0,5,6,0,1,1,csv,1,0,0,utf-8,0,0,1,6,6,36,0.0,0.028634920634920638,0.06666666666666667,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.6745678360834106,0.0,0.6744166090535009,0,0.024,4500,rtatman_silicon-valley-diversity-data
1,1,0,0,3,3,2,1,1,csv,1,0,0,utf-8,0,0,0,5,5,25,0.9659090909090908,0.09848484848484847,0.0,0.0,497.3716871629893,0.6120852542786658,0.10156001627146405,6.87053182914,0.5,0.7350246652572233,0.57110787,0.7183195592286501,0,0.7954545454545454,44,rtatman_silicon-valley-diversity-data
0,0,0,0,1,1,0,1,0,csv,1,0,0,utf-8,0,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,0,0.0,9,mpwolke_cusersmarildownloadsdioxidecsv
4,3,0,1,15,11,12,1,3,csv,1,0,0,utf-8,0,0,1,23,23,529,0.7321488093324818,0.024637237615510323,1.0,14.478260869565217,70.64772870087798,0.2399410125034421,1.2723344199423519,2.422109287390108,0.42857142857142855,0.47931840636563605,0.023357831428571427,0.47893098454430966,0,7.036260772866275,1693,nasa_landslide-events
4,6,0,0,0,4,6,1,0,csv,1,0,0,utf-8,0,0,0,10,10,100,0.99959716745113,0.00025442055718102023,0.0,0.0,54659.369364115686,0.007879504366557539,-0.09015764040790328,33.677967720275255,0.6,0.4897216198885664,0.012034643846999999,0.48965932226486863,0,7.08,7861,esathyaprakash_electrical-fault-detection-and-classification
1,6,0,0,2,3,6,1,2,csv,1,0,0,utf-8,0,0,1,9,9,81,0.9971252395633696,0.6667222175929783,1.0,296.32098765432096,51604.47678463248,0.027354953180046437,0.3183262451054522,24.334139220188227,0.8571428571428571,0.1655023192511735,0.013413436772857144,0.1654885285404618,0,6.642000000000001,12001,esathyaprakash_electrical-fault-detection-and-classification
1160,376,0,0,218,1682,72,1,162,csv,1,0,0,utf-8,0,0,1,1754,1754,3076516,0.5080950544612911,0.08785720013756702,1.0,3.4198339940374005,9.165099441848385e11,5.6051778712356795,266.4809151382238,260.91756533047857,0.24479166666666666,0.36142694709132195,0.049061318733112626,0.352473800879575,0,4729.336378989375,9597,crawford_agricultural-survey-of-african-farm-households
3,1,0,0,1,2,3,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.683982683982684,0.07142857142857142,0.0,0.0,0.3020593692022263,0.12854680944198416,0.39131004999072694,0.1249546875,0.25,0.663362952836637,0.04,0.6547478495530443,0,0.19480519480519481,77,kannanaikkal_food-demand-forecasting
1,0,0,0,2,1,2,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,0.6372549019607843,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7623529411764706,0.0,0.7474048442906573,0,0.0,51,kannanaikkal_food-demand-forecasting
2,0,0,0,0,1,1,1,1,csv,1,0,0,utf-8,0,0,0,2,2,4,1.0,0.00003070027323243177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.994,32573,kannanaikkal_food-demand-forecasting
6,2,0,0,0,7,1,1,1,csv,1,0,0,utf-8,0,0,0,8,8,64,1.0,0.011920477520821362,0.0,0.0,5969.176978162057,0.15892735335036368,-0.03739570054717062,30.431178468547223,0.25,0.7322368118629772,0.0029584,0.7322143319927822,0,8.159999999999998,32573,kannanaikkal_food-demand-forecasting
7,2,0,0,0,8,1,1,1,csv,1,0,0,utf-8,0,0,0,9,9,81,1.0,0.0014856050185303627,0.0,0.0,5468.895129517149,0.14555405275833572,-0.08433323637485864,23.952270214316794,0.2222222222222222,0.7851511051509663,0.001920411111111111,0.7851493853950869,0,9.441000000000003,456548,kannanaikkal_food-demand-forecasting
0,8,0,0,1,1,8,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,0.9378491620111732,1.0,1.0,85.24691358024691,1619.5748803490035,2.0441659957125227,10.085423313388524,9.701098907874627,1.0,0.0,0.08315954066796405,0.0,0,4.797000000000001,5370,colearninglounge_predicting-pulsar-starintermediate
1,8,0,0,0,1,8,1,0,csv,1,0,0,utf-8,0,0,1,9,9,81,0.8935952207791068,0.00015964240102171138,0.25981800766283525,43.67901234567901,1506.7406533654687,1.809702750217215,9.050286719374194,8.70956900444947,0.8888888888888888,0.16714057278679076,0.048202107045447126,0.16712723142561686,0,4.878,12528,colearninglounge_predicting-pulsar-starintermediate
5,8,0,4,10,20,7,1,6,csv,1,0,0,utf-8,0,0,1,27,27,729,0.6813195316335904,0.04648765322162281,1.0,53.802469135802475,19.38033132133752,0.372689552109215,2.3742145185078534,1.7602405897169477,0.6153846153846154,0.6433092387256973,0.05706516615384615,0.6423962060369677,0,2.592,10236,fivethirtyeight_2016-election-polls
0,0,0,0,2,2,0,1,2,csv,1,0,0,utf-8,0,0,0,2,2,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,rajkumarl_ruddit-jigsaw-dataset
0,1,0,0,2,2,1,1,0,csv,1,0,0,utf-8,0,0,0,3,3,9,1.0,0.05508333333333333,0.0,0.0,0.11179072381330597,0.4966878179305743,0.007246022229776994,0.20953066310160431,1.0,0.9919545201978108,0.0274,0.9917891944444448,0,0.056999999999999995,6000,rajkumarl_ruddit-jigsaw-dataset
0,0,0,0,6,6,0,1,0,csv,1,0,0,utf-8,1,0,0,6,6,36,0.0,0.07062653390811174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9899749479564622,0.0,0.9899623591017187,0,0.696,78639,rajkumarl_ruddit-jigsaw-dataset
0,1,0,0,4,2,3,1,0,csv,1,0,0,utf-8,0,0,0,5,5,25,0.9928057553956835,0.05644056183624528,0.0,0.0,0.11152049864768335,0.5006373554440291,0.014208463184352205,0.2094514649368864,1.0,0.9919356225536227,0.0278,0.9917657123750434,0,0.08,5838,rajkumarl_ruddit-jigsaw-dataset
1,1,0,0,1,1,2,1,2,csv,1,0,0,utf-8,0,0,0,3,3,9,1.0,0.04816666666666667,0.0,0.0,0.05589536190665289,0.24834390896526795,0.0036230111148758404,0.10476533155080216,0.5,0.987971606378841,0.0137,0.9878069444444454,0,0.063,6000,rajkumarl_ruddit-jigsaw-dataset
125,466,0,1,0,226,366,1,116,csv,1,0,0,utf-8,0,0,1,592,592,350464,0.6721678427559162,0.04858093894874035,1.0,0.11970131026296564,47747.65390096908,5.122130474033358,133.42531870000204,14.268438628705532,0.7884940778341794,0.4224005727214263,0.09465008362750281,0.42209512566628443,0,1454.1994254531478,1567,paresh2047_uci-semcom
3,0,0,0,1,3,1,1,2,csv,1,0,0,utf-8,0,0,0,4,4,16,1.0,0.0004296296296296297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577558233774614,0.0,0.5775518164609051,0,0.428,90000,sergylog_split-experiment-results
2,0,0,0,4,5,1,1,2,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7071063996859049,0.02332155477031802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7331238955429021,0.0,0.732979976442876,0,0.0,5094,txtrouble_carbon-emissions
1,5,0,1,0,0,7,1,1,csv,1,0,0,utf-8,0,0,0,7,7,49,0.7308806262230919,0.0,0.0,0.0,138071.12544550124,0.0686961431518648,-0.6369715235434742,242.41939319288426,0.8333333333333334,0.0,0.13126992471032864,0.0,0,0.9730000000000001,1825,arashnic_time-series-forecasting-with-yahoo-stock-price
1,1,0,0,1,2,1,1,1,csv,1,0,0,utf-8,0,0,0,3,3,9,1.0,0.04597701149425287,0.0,0.0,247.12296529765283,0.9121645538172551,2.2463053651889466,5.603399539545453,0.5,0.9547088425593099,0.01734425,0.9540229885057463,0,0.0,1392,zusmani_rainfall-in-pakistan
1,0,0,0,7,6,2,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.9947916666666667,0.049206116327595195,0.013888888888888888,0.0625,0.0,0.0,0.0,0.0,0.0,0.47856975344201663,0.0,0.47690407042523936,0,0.0,288,vijayashreer_food-preferences
4,0,0,0,7,6,5,1,0,csv,1,0,0,utf-8,0,0,1,11,11,121,1.0,0.05449201085318058,0.5742971887550201,2.388429752066116,0.0,0.0,0.0,0.0,0.0,0.8385490131496905,0.0,0.8336901711512731,0,0.6915512517359156,249,andradaolteanu_country-mapping-iso-continent-region
9,1,0,2,16,25,3,1,3,csv,1,0,0,utf-8,0,0,1,28,28,784,0.32006420897501214,0.02446997163282369,0.7434051575366106,57.73852040816327,10.161518307011303,0.10299457909192133,-0.028137918079086433,0.1866697345238095,0.1,0.5203912366625592,0.00132,0.5203807909668055,0,4.06,60843,danofer_compass
18,0,0,0,34,40,12,1,4,csv,1,0,0,utf-8,0,0,1,52,52,2704,0.4919191136260595,0.0534312741266846,1.0,72.82507396449704,0.0,0.0,0.0,0.0,0.0,0.6607485767437489,0.0,0.6606745776060716,0,108.108,18316,danofer_compass
16,0,0,0,24,32,8,1,4,csv,1,0,0,utf-8,1,0,1,40,40,1600,0.5043086821175802,0.04918287341171065,1.0,85.53,0.0,0.0,0.0,0.0,0.0,0.5809231841854713,0.0,0.5808478487504659,0,1.08,18316,danofer_compass
0,0,0,0,0,0,0,1,0,"",0,0,0,latin1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,danofer_compass
12,0,0,0,0,12,0,1,0,csv,1,0,0,utf-8,1,0,0,12,12,144,0.0,0.0007831065024843376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3355250067047524,0.0,0.3354706442603738,0,0.0,6172,danofer_compass
10,3,0,0,3,12,4,1,0,csv,1,0,0,utf-8,0,0,0,16,16,256,0.3532608695652174,0.023067632850241545,0.0,0.0,13.56851207745624,0.42579852401290125,1.1188902261118565,0.7613297115071307,0.23076923076923078,0.5350620166452816,0.027765384615384615,0.5342865644472448,0,0.7420289855072464,690,samuelcortinhas_credit-card-approval-clean-data
2,2,0,0,12,12,4,1,1,csv,1,0,0,utf-8,0,0,1,16,16,256,0.353410740203193,0.02446197798584036,0.555878084179971,1.49609375,8.986742236097642,1.0917040648921714,3.333603908450342,0.7917599788204627,0.5,0.5003603835465399,0.071975,0.4996341710885621,0,0.6734397677793904,689,samuelcortinhas_credit-card-approval-clean-data
9,8,0,0,1,8,10,1,1,csv,1,0,0,utf-8,0,0,0,18,18,324,0.899023,0.0133125,0.0,0.0,383.4876458378552,0.12151348478081005,1.8045907500516678,3.772800986606691,0.47058823529411764,0.7994013934389345,0.004982365543330588,0.799393399425004,0,1.944,100000,muhakabartay_sloan-digital-sky-survey-dr16
4,1,0,0,3,7,1,1,4,csv,1,0,0,utf-8,0,0,1,8,8,64,1.0,0.012893542265414745,0.001444043321299639,0.03125,25.84574948194301,-0.010930980245952538,-0.20992199396350725,1.8060449783549786,0.2,0.6167368467092466,0.00698,0.6162914747117644,0,0.016,1385,arslanali4343_school-science-survey-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7260624679979518,0.0,0.0,0.0,45.768830491727314,0.9621716349542666,-0.21947496330489483,1.6271079401788655,0.8,0.0,0.041448799999999994,0.0,0,1.0559999999999998,2604,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7998176014591882,0.0,0.0,0.0,846.8026835780893,2.057386370213027,6.031362122869657,7.073535174658195,0.8,0.0,0.030325,0.0,0,0.012,2924,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6118151561699948,0.0,0.0,0.0,3.319517875842761,0.05990466663560849,-0.717279545319757,1.3516995714285722,0.8,0.0,0.0334314,0.0,0,2.5679999999999996,2604,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7383237364043507,0.0,0.0,0.0,33.252274773336545,-0.4847361152687516,-0.2792230642501276,3.415059500137793,0.8,0.0,0.0315466,0.0,0,1.6440000000000001,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.5901229823212913,0.0,0.0,0.0,7.997214950910797,0.22650033360761973,-0.802190434330526,2.2532329241666713,0.8,0.0,0.031528,0.0,0,0.28200000000000003,2602,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6026871401151631,0.0,0.0,0.0,0.8021815718389507,1.013609296093978,0.5192078698497992,0.31379258345598837,0.8,0.0,0.029824,0.0,0,1.248,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6678182981445938,0.0,0.0,0.0,3.3044862330569016,-0.41462683448933896,-0.6195959379611757,1.1174601744444446,0.8,0.0,0.031438,0.0,0,4.722,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.616500429000429,0.0,0.0,0.0,8.614762976117081,0.019310513868942482,-0.4390482570482483,1.8273004898806882,0.8,0.0,0.022156000000000002,0.0,0,1.302,6216,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7236084452975048,0.0,0.0,0.0,28.606619328074906,0.2792665175481028,-0.39034339446161936,3.9503753667832155,0.8,0.0,0.0382422,0.0,0,0.05399999999999999,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.5091404122909374,0.0,0.0,0.0,0.43406689640654317,-0.05397819714603891,-0.578714116476251,0.4515434841731795,0.8,0.0,0.031308,0.0,0,1.6560000000000001,2571,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6152474364690147,0.0,0.0,0.0,9.94344758022289,-0.006107331349991485,-1.307687194203489,2.6680652499999993,0.8,0.0,0.043442,0.0,0,1.506,2243,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6273832373640436,0.0,0.0,0.0,20.392410503038256,-0.10229860940215696,-1.2617239704391143,3.7539159952381214,0.8,0.0,0.031749,0.0,0,2.502,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7694817658349328,0.0,0.0,0.0,34.21246389031834,0.8821580711351229,0.10155359061060346,2.129996411153847,0.8,0.0,0.035926599999999996,0.0,0,1.056,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.594541269319303,0.0,0.0,0.0,18.074173030541186,-0.07369070774761868,-0.9146232359948279,3.4356488912166783,0.8,0.0,0.0375192,0.0,0,5.034,3041,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7326295585412668,0.0,0.0,0.0,28.470392281137844,0.024066172307559842,-0.6937750315330626,3.966320530114646,0.8,0.0,0.0371176,0.0,0,1.746,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6740271377368151,0.0,0.0,0.0,0.9024570917071033,-0.28146032765272355,0.07613033910306281,0.45080538114478097,0.8,0.0,0.028255999999999996,0.0,0,0.34800000000000003,2604,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7124760076775432,0.0,0.0,0.0,174.67090324540987,0.8587552678612344,-0.02379759670479755,5.710307799522008,0.8,0.0,0.0319518,0.0,0,4.686,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6356365962891874,0.0,0.0,0.0,4.428738154607094,0.3106296048915773,-0.406243085748649,1.3326395473809554,0.8,0.0,0.034519999999999995,0.0,0,1.41,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.4989763275751759,0.0,0.0,0.0,0.11709352180671317,-0.34749739501034466,0.12471562457039101,0.20324536444444447,0.8,0.0,0.030484,0.0,0,4.452,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6978647231811789,0.0,0.0,0.0,4.367715239891836,-0.19207493681129323,-0.7262212689961932,1.4834847166666656,0.8,0.0,0.0426724,0.0,0,3.3000000000000003,2607,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6298144593730007,0.0,0.0,0.0,14.468700462556736,0.049212554843769775,-0.8835303426795011,2.9719370886363636,0.8,0.0,0.032245,0.0,0,4.074000000000001,2605,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.704272192376567,0.0,0.0,0.0,101.36171441745236,0.5616129503360995,-0.14097011754049865,8.519267499618598,0.8,0.0,0.035837999999999995,0.0,0,2.706,2606,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7281651278785949,0.0,0.0,0.0,15.580590398923102,0.51139256430048,0.05037659487420916,1.8893959853421123,0.8,0.0,0.0295358,0.0,0,3.96,3141,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.666283084004603,0.0,0.0,0.0,4.73887950928816,1.3929153483303698,2.2237837779193774,0.8122422589467773,0.8,0.0,0.026534000000000002,0.0,0,4.524,2607,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6035869390381213,0.0,0.0,0.0,4.501136122515559,0.4293730838717992,0.5534933428901457,1.0916388489968862,0.8,0.0,0.015403999999999998,0.0,0,1.08,6217,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.7116661225378169,0.0,0.0,0.0,49.838849127005275,0.760349495476542,0.39737004914516943,3.5550002286363664,0.8,0.0,0.037533000000000004,0.0,0,3.948,3063,alvarob96_spanish-stocks-historical-data
1,4,0,1,0,0,6,1,1,csv,1,0,0,utf-8,0,0,0,6,6,36,0.6584862139255445,0.0,0.0,0.0,15.73270551248682,0.05733340389211413,-0.015956298469497733,2.063219582885808,0.8,0.0,0.0215836,0.0,0,0.6480000000000001,6214,alvarob96_spanish-stocks-historical-data
4,0,0,0,3,5,2,1,1,csv,1,0,0,utf-8,0,0,1,7,7,49,0.9971119133574007,0.11991715328650403,0.7404332129963899,41.857142857142854,0.0,0.0,0.0,0.0,0.0,0.7942964721588813,0.0,0.794009722529941,0,0.7770000000000001,2770,ramjasmaurya_footballsoccer-clubs-ranking
4,0,0,0,3,5,2,1,1,csv,1,0,0,utf-8,1,0,1,7,7,49,0.9793741109530583,0.11584030321081007,0.730796586059744,41.93877551020408,0.0,0.0,0.0,0.0,0.0,0.7944597352506132,0.0,0.7941772104514498,0,0.644,2812,ramjasmaurya_footballsoccer-clubs-ranking
4,12,0,0,6,22,0,1,5,csv,1,0,0,utf-8,0,0,0,22,22,484,0.0,0.8977272727272727,0.0,0.0,871873.2714854768,0.7443765050802142,0.47949778052577074,84.56661602762682,0.75,0.9399350649350651,0.625328125,0.8224431818181818,0,5.5,8,iamsouravbanerjee_planet-dataset
4,1,0,0,2,1,6,1,2,csv,1,0,0,utf-8,0,0,0,7,7,49,0.8734939759036146,0.060240963855421686,0.0,0.0,7.93814927630199,-0.2205861591300778,0.5437802089669846,0.7678933333333344,0.2,0.9293835300962401,0.010806,0.9275172981080952,0,1.6164658634538152,498,faisaljanjua0555_top-500-biggest-cities-of-india
5,0,0,0,6,7,4,1,5,csv,1,0,0,utf-8,0,0,1,11,11,121,0.6617476851851852,0.03135888501742161,0.9512195121951219,0.652892561983471,0.0,0.0,0.0,0.0,0.0,0.16595689766421476,0.0,0.16393303305855358,0,6.564890093345378,82,ashkhagan_women-representation-in-city-property-sanfrancisco
0,0,0,0,1,0,1,1,0,csv,1,0,0,utf-8,0,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.993,3499,vbmokin_ammonium-prediction-in-river-water
1,7,0,0,0,0,8,1,1,csv,1,0,0,utf-8,0,0,1,8,8,64,0.9206349206349207,0.0,0.8412698412698413,3.765625,8.85195370359692,1.869671806172291,3.695387731910226,0.6223990624999999,0.875,0.0,0.37612500000000004,0.0,0,0.25396825396825395,63,vbmokin_ammonium-prediction-in-river-water
1,8,0,0,0,0,9,1,1,csv,1,0,0,utf-8,0,0,1,9,9,81,0.8219752306515377,0.0,0.8775510204081632,7.0246913580246915,8.683255278127442,1.4340765526274535,2.4431529072563247,0.6766156944444444,0.8888888888888888,0.0,0.2518777777777778,0.0,0,0.42857142857142855,147,vbmokin_ammonium-prediction-in-river-water
2,8,0,0,0,8,2,1,1,csv,1,0,0,utf-8,0,0,0,10,10,100,0.7955729166666667,0.00830078125,0.0,0.0,1188.2315309542987,0.1434413638673188,-0.9154939547680279,15.18118442185008,0.8,0.7608648413733158,0.043274599999999996,0.7598741319444443,0,0.0,768,ujjwalchowdhury_energy-efficiency-data-set
9,2,0,0,3,9,5,1,1,csv,1,0,0,utf-8,0,0,0,14,14,196,0.7862600000000001,0.006177777777777777,0.0,0.0,654561170.0753894,-0.012636590809818216,-0.24279952883541112,8727.611843248947,0.18181818181818182,0.6399546643553244,0.013215791909090908,0.6398906688888892,0,0.014,10000,filippoo_deep-learning-az-ann
2,8,0,0,0,8,2,1,1,csv,1,0,0,utf-8,0,0,0,10,10,100,0.7955729166666667,0.00830078125,0.0,0.0,1188.2315309542987,0.1434413638673188,-0.9154939547680279,15.18118442185008,0.8,0.7608648413733158,0.043274599999999996,0.7598741319444443,0,0.013020833333333332,768,elikplim_eergy-efficiency-dataset
17,95,0,0,1,86,27,1,28,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.6635802469135803,0.20978682170542645,0.0,0.0,5.394453019593252,-0.10864283606907073,0.45583283109165185,0.699164665243041,0.8482142857142857,0.6289180990899902,0.1744836607142857,0.6027131782945736,0,80.04166666666667,24,ainslie_usda-wasde-monthly-corn-soybean-projections
17,95,0,0,1,86,27,1,21,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.7114197530864196,0.23062015503875963,0.0,0.0,7.167803321862602,-0.08004809839450881,0.31386050712974356,0.48906108517575936,0.8482142857142857,0.6675092686215031,0.1978758035714286,0.6396963824289408,0,80.04166666666667,24,ainslie_usda-wasde-monthly-corn-soybean-projections
16,96,0,0,1,86,27,1,23,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.7114197530864198,0.22480620155038758,0.0,0.0,4.275873927331344,0.057141831593894306,-0.15664602826386492,0.529390020157508,0.8571428571428571,0.676567239635996,0.22510026785714293,0.6483769379844965,0,61.20833333333333,24,ainslie_usda-wasde-monthly-corn-soybean-projections
16,96,0,0,1,87,26,1,19,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.655448717948718,0.23180076628352492,0.0,0.0,3.830496843998017,0.08377497930122378,-0.3035295982895882,0.5205745586268945,0.8571428571428571,0.683449941695819,0.2021898214285715,0.6549728607918263,0,14.125,24,ainslie_usda-wasde-monthly-corn-soybean-projections
14,98,0,0,1,86,27,1,24,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.6944444444444444,0.24709302325581392,0.0,0.0,5.969241555059521,-0.0895215451322786,-0.026835783166330562,0.5725167200379451,0.875,0.6956521739130437,0.20584607142857145,0.6666666666666667,0,14.125,24,ainslie_usda-wasde-monthly-corn-soybean-projections
14,98,0,0,1,83,30,1,25,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.691304347826087,0.2420115243583028,0.0,0.0,27.24592151296245,0.18205528464644924,0.07041137057483964,0.5700927259900196,0.875,0.6446021239106623,0.22631437500000004,0.6165759446101985,0,49.130434782608695,23,ainslie_usda-wasde-monthly-corn-soybean-projections
19,93,0,0,1,89,24,1,30,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.7246376811594204,0.24377137274059602,0.0,0.0,7.5920272684310035,-0.31196605256750803,-0.42521818928007477,0.7298855291872961,0.8303571428571429,0.6473331260825153,0.1973742857142857,0.6191882075571885,0,73.69565217391305,23,ainslie_usda-wasde-monthly-corn-soybean-projections
17,95,0,0,1,87,26,1,34,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.7163461538461539,0.23419540229885066,0.0,0.0,5.367622110615076,0.046193939927060244,0.10565084613818268,0.5574524316446794,0.8482142857142857,0.6614192903548225,0.19204822321428577,0.633860153256705,0,65.91666666666667,24,ainslie_usda-wasde-monthly-corn-soybean-projections
15,97,0,0,1,75,38,1,28,csv,1,0,0,utf-8,0,0,0,113,113,12769,0.6458333333333331,0.2299999999999999,0.0,0.0,6.7183522600446475,0.03649769356051873,-0.41819335286160925,0.6962528021785807,0.8660714285714286,0.6701449275362319,0.2558457142857143,0.6422222222222224,0,75.33333333333333,24,ainslie_usda-wasde-monthly-corn-soybean-projections
