,n_int_features,n_float_features,n_string_features,n_datetime_features,n_unknown_features,n_categorical_features,n_noncateg_features,is_datetime_consistent,n_ordered_features,has_duplicated_rows,has_null_rows,has_null_feature_values,n_features,n_rows,n_rows_times_features,avg_ratio_duplication_noncateg_features,avg_ratio_duplication_categ_features,ratio_features_at_least_one_null,avg_ratio_null_values_features,avg_variance_numerical_features,avg_skewness_numerical_features,avg_kurtosis_numerical_features,avg_median_dev_numerical_features,avg_n_outliers_numerical_features,avg_unalikeability_categ_features,avg_margin_error_numerical_features,avg_gini_impurity_categ_features,num_pii_entities,proxy,n_bytes_total,since_last_update
2182,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.032175787020335106,-0.02481873502705686,-0.5198520923697493,0.10378598212124979,0.5,0.0,0.09884526138750635,0.0,1.156,22.806491420627466,28950066,170646387.3102846
2183,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.08735733099209833,0.0,0.0,0.031523292886746705,0.017008678785069595,-0.4303361431771422,0.0996111213978263,0.5,0.9845016566396877,0.07235668925195,0.9840694785639013,1.336,22.806491420627466,28950066,170646387.3102846
2184,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9532484635645303,0.0,0.0,0.0,0.02623546807985642,-0.04774816018568985,-0.18431664368735312,0.07176058902778118,0.5,0.0,0.0589905910878629,0.0,0.748,22.806491420627466,28950066,170646387.3102846
2185,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9989025460930641,0.0,0.0,0.0,0.024807297955062927,0.013273602983865094,-0.46764180302675795,0.08838551883333332,0.5,0.0,0.1381768443778589,0.0,0.306,22.806491420627466,28950066,170646387.3102846
2186,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.023481367535093476,0.001145179810222602,-0.4582047223286969,0.08478018648433161,0.5,0.0,0.02016229994990835,0.0,0.33199999999999996,22.806491420627466,28950066,170646387.3102846
2187,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9989025460930641,0.0,0.0,0.0,0.030889187894032895,0.02879594912300813,-0.5499681085253902,0.1044981383212498,0.5,0.0,0.09642813315715346,0.0,1.048,22.806491420627466,28950066,170646387.31127477
2188,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.004828797190517998,0.0,0.0,0.019796106746132854,0.012244795872995989,-0.2751204695845231,0.05021486486486486,0.5,0.8595829655874699,0.0015,0.859205624513902,0.302,22.806491420627466,28950066,170646387.31127477
2189,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9925373134328358,0.0,0.0,0.0,0.04018991177182483,0.03021119909632942,-0.5642378059967096,0.11779433874814979,0.5,0.0,0.07081008621353135,0.0,0.6859999999999999,22.806491420627466,28950066,170646387.31127477
2190,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892,0.0,0.344,22.806491420627466,28950066,170646387.31127477
2191,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8911325724319579,0.0,0.0,0.0,0.058626712841275255,0.24910792351627614,-0.6195411853720936,0.13026610288935814,0.5,0.0,0.20886595247640236,0.0,0.374,22.806491420627466,28950066,170646387.31127477
2192,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.028547002997260547,0.03150614401596006,-0.5637161135019411,0.10078637303399175,0.5,0.0,0.02058508739291358,0.0,0.35,22.806491420627466,28950066,170646387.31127477
2193,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7067603160667252,0.0,0.0,0.0,0.029606571924150372,-0.028317444085489845,-0.4399580809261827,0.09736091638888891,0.5,0.0,0.12801467814090545,0.0,0.354,22.806491420627466,28950066,170646387.31127477
2194,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.013608428446005268,0.0,0.0,0.024158167341177254,-0.01606116144607092,-0.33207941484507764,0.0832392699957913,0.5,0.9590877666229806,0.020855949923622715,0.9586667447763506,0.3,22.806491420627466,28950066,170646387.31127477
2195,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.01887620719929763,0.0,0.0,0.008866781178289566,-0.02481864731971611,1.7975061838739874,0.014823068964578431,0.5,0.7308775042866733,0.08897904487425895,0.7305566625376452,0.308,22.806491420627466,28950066,170646387.31127477
2196,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9855136084284459,0.0,0.0,0.0,0.04249706892558867,0.04083979329504276,-0.559527571598372,0.12000000000000031,0.5,0.0,0.1074094096195904,0.0,1.092,22.806491420627466,28950066,170646387.31127477
2197,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7807287093942055,0.0,0.0,0.0,0.06246444387300242,0.05777070559199946,-0.6112435021040786,0.14150000000000035,0.5,0.0,0.2514657265390839,0.0,0.326,22.806491420627466,28950066,170646387.31127477
2198,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.049959525960739555,0.04141588471585767,-0.6765809717154382,0.14782726965725804,0.5,0.0,0.0539395277726377,0.0,0.892,22.806491420627466,28950066,170646387.31127477
2199,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9929762949956102,0.0,0.0,0.0,0.04269704023445128,0.06843636635565466,-0.6007916327466291,0.12635875000000016,0.5,0.0,0.07242298830462625,0.0,0.6940000000000001,22.806491420627466,28950066,170646387.31127477
2200,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9857330992098332,0.0,0.0,0.0,0.042112576546237075,0.042415042758373676,-0.5521616624743825,0.11861111111111115,0.5,0.0,0.10688275043242285,0.0,1.106,22.806491420627466,28950066,170646387.31127477
2201,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892,0.0,0.348,22.806491420627466,28950066,170646387.31127477
2202,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.013608428446005268,0.0,0.0,0.026381941534979556,0.02928910106888359,-0.5487859806297344,0.09557098435345018,0.5,0.9590877666229806,0.10929261515558635,0.9586667447763506,0.316,22.806491420627466,28950066,170646387.31127477
2203,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9978050921861281,0.0,0.0,0.0,0.04178266383676263,0.028656311537525885,-0.6056890574758386,0.12746262142857148,0.5,0.0,0.10152210675146915,0.0,1.1179999999999999,22.806491420627466,28950066,170646387.31127477
2204,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9104477611940298,0.0,0.0,0.0,0.0387695496466807,0.027762454839030646,-0.586105176622812,0.11765443873147749,0.5,0.0,0.016231642619633526,0.0,0.356,22.806491420627466,28950066,170646387.31127477
2205,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.028533801580333626,0.0,0.0,0.04521439474116287,0.024607392103956464,-0.7878665653324459,0.14482374666666664,0.5,0.9809682117198245,0.012,0.9805375847612116,0.304,22.806491420627466,28950066,170646387.31127477
2206,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.040239040952621444,0.031699693019475846,-0.5616794704438945,0.11782172900596044,0.5,0.0,0.020840561872879526,0.0,0.324,22.806491420627466,28950066,170646387.31127477
2207,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.03522995110648114,0.0766619343733812,-0.5257527014706839,0.1100571038898216,0.5,0.0,0.10277955467941995,0.0,0.81,22.806491420627466,28950066,170646387.31127477
2208,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756891995,0.0,0.336,22.806491420627466,28950066,170646387.31127477
2209,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0354225511120657,0.020784498754087586,-0.5439424043297756,0.1108943908631333,0.5,0.0,0.020252136612252506,0.0,0.33,22.806491420627466,28950066,170646387.31127477
2210,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.2487822975689201,0.0,0.326,22.806491420627466,28950066,170646387.31127477
2211,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.013608428446005268,0.0,0.0,0.024158167341177254,-0.01606116144607092,-0.33207941484507764,0.0832392699957913,0.5,0.9590877666229806,0.02085594992362274,0.9586667447763506,0.29,22.806491420627466,28950066,170646387.31127477
2212,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.6782265144863916,0.0,0.0,0.0,0.017213465313819877,0.03401176684644322,-0.2807375292244163,0.0686303307270969,0.5,0.0,0.05893546858554845,0.0,0.694,22.806491420627466,28950066,170646387.31127477
2213,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.06460668338984901,0.1167685939309933,-0.7199044002043009,0.16974569624337438,0.5,0.0,0.0947374174197721,0.0,1.064,22.806491420627466,28950066,170646387.31127477
2214,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892,0.0,0.32399999999999995,22.806491420627466,28950066,170646387.31127477
2215,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7063213345039508,0.0,0.0,0.0,0.08267616864955071,-0.24150983773412302,-0.7691913138587001,0.07499000904977517,0.5,0.0,0.1903562374412513,0.0,0.45199999999999996,22.806491420627466,28950066,170646387.31127477
2216,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.020590971374204747,0.12137653768263836,-0.5347662231399022,0.08368421158010708,0.5,0.0,0.021698355581203144,0.0,0.376,22.806491420627466,28950066,170646387.31127477
2217,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.6942493415276558,0.0,0.0,0.0,0.03365836108603812,0.021037449736868642,-0.5215335531460622,0.1050435714285714,0.5,0.0,0.1674655899500441,0.0,0.372,22.806491420627466,28950066,170646387.31127477
2218,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9989025460930641,0.0,0.0,0.0,0.07217638721445852,0.027542259055116064,-0.8168299595303933,0.20595593999999998,0.5,0.0,0.11933898440345865,0.0,0.304,22.806491420627466,28950066,170646387.31127477
2219,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.04026130434930059,0.03182438529632921,-0.5617278739973883,0.1178335142764999,0.5,0.0,0.0940435824222068,0.0,1.094,22.806491420627466,28950066,170646387.31127477
2220,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9868305531167691,0.0,0.0,0.0,0.04177108730952861,0.033552509443530776,-0.5905631174545901,0.12435289762500061,0.5,0.0,0.1346127334230368,0.0,0.33599999999999997,22.806491420627466,28950066,170646387.31127477
2221,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.8810359964881476,0.0,0.0,0.0,0.026088627553627793,0.06846303669829386,-0.3861574642193959,0.08745693749999986,0.5,0.0,0.0767730772605043,0.0,0.308,22.806491420627466,28950066,170646387.31127477
2222,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9975856014047411,0.0,0.0,0.0,0.04419983348131445,0.07741844278273129,-0.6317729432990518,0.13136083333333373,0.5,0.0,0.0620696621458514,0.0,0.802,22.806491420627466,28950066,170646387.31127477
2223,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.964881474978051,0.0,0.0,0.0,0.0015113071300619856,-0.35203845826649216,28.291094319062278,2.2585217774683094e-06,0.5,0.0,0.0898480281075223,0.0,0.898,22.806491420627466,28950066,170646387.31127477
2224,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756891995,0.0,0.312,22.806491420627466,28950066,170646387.31127477
2225,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9359086918349429,0.0,0.0,0.0,0.04026129030861783,0.031826810045052195,-0.5617270562443353,0.1178361249999999,0.5,0.0,0.018845,0.0,0.298,22.806491420627466,28950066,170646387.31127477
2226,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.043459174714661986,0.0,0.0,0.029571975295628453,0.005822730507868749,-0.44588119347245003,0.09490294440631435,0.5,0.9889246320517077,0.013,0.9884905123712637,0.298,22.806491420627466,28950066,170646387.31127477
2227,1,1,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,0.0004389815627743635,0.0,0.0,0.0,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.32,22.806491420627466,28950066,170646387.31127477
2228,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9995610184372257,0.0,0.0,0.0,0.04699224745185995,0.048835990958387206,-0.6235955671170572,0.13212171617750018,0.5,0.0,0.0936647180388434,0.0,1.1179999999999999,22.806491420627466,28950066,170646387.31127477
2229,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9550043898156277,0.0,0.0,0.0,0.017369676938236052,-0.03787819740784262,-0.29918764344923643,0.06620418742464639,0.5,0.0,0.021198060785883186,0.0,0.328,22.806491420627466,28950066,170646387.31127477
2230,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9828797190517998,0.0,0.0,0.0,0.03519730708276208,0.04186897224627893,-0.6229793491741662,0.1196250000000001,0.5,0.0,0.09361669393999356,0.0,0.354,22.806491420627466,28950066,170646387.31127477
2231,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03139970618992439,0.014420555339749404,-0.441419994919503,0.09711751417800009,0.5,0.0,0.0849263605149401,0.0,1.568,22.806491420627466,28950066,170646387.31227064
2232,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.09399578187079755,0.2481758723413408,-0.7964825497884885,0.040159020913940066,0.5,0.0,0.08504022199962247,0.0,1.298,22.806491420627466,28950066,170646387.31227064
2233,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.24878229756892,0.0,0.308,22.806491420627466,28950066,170646387.31227064
2234,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9591747146619842,0.0,0.0,0.0,0.0418978114310745,0.027097858834225146,-0.7559951092719567,0.1383281666666664,0.5,0.0,0.1198728191070663,0.0,1.1,22.806491420627466,28950066,170646387.31227064
2235,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9835381913959613,0.0,0.0,0.0,0.02518206781938729,-0.022889087612060426,-0.23987092401390342,0.07845222404761902,0.5,0.0,0.0865564356285323,0.0,0.33399999999999996,22.806491420627466,28950066,170646387.31227064
2236,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9762949956101843,0.0,0.0,0.0,0.026997341305267264,-0.025753990506376168,-0.30649494486259776,0.07966412502008341,0.5,0.0,0.09471272892338126,0.0,1.1199999999999999,22.806491420627466,28950066,170646387.31227064
2237,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9855136084284459,0.0,0.0,0.0,0.04249706892558867,0.04083979329504276,-0.559527571598372,0.12000000000000031,0.5,0.0,0.10740940961959065,0.0,1.1219999999999999,22.806491420627466,28950066,170646387.31227064
2238,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7021510096575944,0.0,0.0,0.0,0.014340971248606265,1.4446176834956215,4.489637438232529,0.016620523972248103,0.5,0.0,0.09713974603179185,0.0,0.312,22.806491420627466,28950066,170646387.31227064
2239,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9938542581211589,0.0,0.0,0.0,0.039331915331264435,0.028887430917619264,-0.6009644395152309,0.11961329041555167,0.5,0.0,0.01887820952291054,0.0,0.37,22.806491420627466,28950066,170646387.31227064
2240,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9991220368744513,0.0,0.0,0.0,0.03508508353449248,0.027255379201522646,-0.5462121116946773,0.11122424074169367,0.5,0.0,0.015403910712345774,0.0,0.364,22.806491420627466,28950066,170646387.31227064
2241,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.029369215231357597,0.025831892214531364,-0.534759030483451,0.10102677826080528,0.5,0.0,0.02004045254834542,0.0,0.296,22.806491420627466,28950066,170646387.31227064
2242,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0400068895339907,0.03907036696435183,-0.5770597431661103,0.1175886126950898,0.5,0.0,0.02067621803999429,0.0,0.354,22.806491420627466,28950066,170646387.31227064
2243,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.07023705004389816,0.0,0.0,0.05031896026999911,0.050183105159291516,-0.6809338510971648,0.15099697999999995,0.5,0.9816341064575596,0.1547651229324395,0.9812031871834342,0.318,22.806491420627466,28950066,170646387.31227064
2244,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9683933274802459,0.0,0.0,0.0,0.03675416328968736,-0.06570332898586913,-0.5171962751206324,0.1066249999999999,0.5,0.0,0.14182781090145125,0.0,0.916,22.806491420627466,28950066,170646387.31227064
2245,1,1,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,0.0004389815627743635,0.0,0.0,0.0,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.284,22.806491420627466,28950066,170646387.31227064
2246,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.032150948532562604,-0.02486033995159297,-0.5194961568659741,0.10379537947350012,0.5,0.0,0.09586029439621575,0.0,1.162,22.806491420627466,28950066,170646387.31227064
2247,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.07111501316944688,0.0,0.0,0.010881193937352394,0.14737326420661162,0.5387444490628948,0.034992409879839786,0.5,0.985464061541475,0.02125,0.9850314609876815,0.276,22.806491420627466,28950066,170646387.31227064
2248,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9993415276558384,0.0,0.0,0.0,0.014292565950582018,-0.0059599843335274615,-0.2776122916823578,0.06098107031249998,0.5,0.0,0.1288774077448739,0.0,0.316,22.806491420627466,28950066,170646387.31227064
2249,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9675153643546971,0.0,0.0,0.0,0.020088161414097236,0.08049095109101484,0.5738455049801119,0.03129144385026738,0.5,0.0,0.10697811861379725,0.0,0.33,22.806491420627466,28950066,170646387.31227064
2250,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.045358040699908404,0.0023579676726793735,-0.7284729116384171,0.14888427129036755,0.5,0.0,0.02040332337697697,0.0,0.32999999999999996,22.806491420627466,28950066,170646387.31227064
2251,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9611501316944688,0.0,0.0,0.0,0.02886653649720702,0.058645521468548345,-0.5137062511650665,0.09646000000000007,0.5,0.0,0.1359104120940398,0.0,0.38399999999999995,22.806491420627466,28950066,170646387.31227064
2252,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.051377117096638926,0.27171782245303244,-0.6304383865395703,0.10057000249736549,0.5,0.0,0.24877029306989115,0.0,0.34199999999999997,22.806491420627466,28950066,170646387.31227064
2253,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.018569323556029405,0.0032412488559897474,-0.3649754259536486,0.07269368581215666,0.5,0.0,0.02048448113947033,0.0,0.348,22.806491420627466,28950066,170646387.31227064
2254,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9078138718173836,0.0,0.0,0.0,0.02091021834349503,-0.005883546070118456,-0.39468785802465534,0.07751406250000002,0.5,0.0,0.12052562400643455,0.0,0.274,22.806491420627466,28950066,170646387.31227064
2255,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7256365232660228,0.0,0.0,0.0,0.00608719572552705,-0.4718694356286283,1.3983739998957834,0.03978988968614134,0.5,0.0,0.06321862101273874,0.0,0.5780000000000001,22.806491420627466,28950066,170646387.31227064
2256,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9997805092186128,0.0,0.0,0.0,0.04026130434930059,0.03182438529632921,-0.5617278739973883,0.1178335142764999,0.5,0.0,0.0940435824222066,0.0,1.144,22.806491420627466,28950066,170646387.31227064
2257,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04139118253189758,0.07129518225667972,-0.589595492500958,0.12264728006549631,0.5,0.0,0.0553666501851225,0.0,0.76,22.806491420627466,28950066,170646387.31227064
2258,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.013608428446005268,0.0,0.0,0.02093618352102951,-0.016061161446050787,-0.3320794148451054,0.077276538943769,0.5,0.9590877666229806,0.04191485,0.9586667447763506,0.298,22.806491420627466,28950066,170646387.31227064
2259,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.992756804214223,0.0,0.0,0.0,0.041351795281177404,0.02660128501622935,-0.5672746107280044,0.11965000000000009,0.5,0.0,0.10188680997755575,0.0,1.12,22.806491420627466,28950066,170646387.31227064
2260,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9800263388937664,0.0,0.0,0.0,0.043123603617212576,0.03788642863280384,-0.5770593761461913,0.12271072010584443,0.5,0.0,0.10895341864393665,0.0,1.138,22.806491420627466,28950066,170646387.31227064
2261,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7956540825285339,0.0,0.0,0.0,0.051619071419991884,0.2655210935727533,-0.6373389469926903,0.1032279411764697,0.5,0.0,0.2311425932741612,0.0,0.324,22.806491420627466,28950066,170646387.31227064
2262,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9536874451273046,0.0,0.0,0.0,0.03110671913208294,0.05540812396405805,-0.5176577573144056,0.10087800000000008,0.5,0.0,0.14743566314746004,0.0,0.35,22.806491420627466,28950066,170646387.31227064
2263,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.793459174714662,0.0,0.0,0.0,0.05136010983759077,0.27109375665331736,-0.6308268988269731,0.10065588117489913,0.5,0.0,0.2487822975689201,0.0,0.30800000000000005,22.806491420627466,28950066,170646387.31227064
2264,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9945127304653205,0.0,0.0,0.0,0.02896916497248181,0.02511919106938321,-0.5000361289626847,0.09901666666666675,0.5,0.0,0.13530490476002974,0.0,0.33599999999999997,22.806491420627466,28950066,170646387.31227064
2265,1,1,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,0.0004389815627743635,0.0,0.0,3.019858152799186e-29,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.294,22.806491420627466,28950066,170646387.31227064
2266,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.02897278314310799,0.0,0.0,0.004947196323689107,0.23112812918531253,-0.23309632449371764,0.031299041948924765,0.5,0.9806454821914607,0.1594718820101967,0.9802149969051607,0.358,22.806491420627466,28950066,170646387.31227064
2267,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.02151009657594381,0.0,0.0,0.01578696810581201,0.26261086499833375,-0.6333849421667035,0.05994262335124571,0.5,0.8863884098071219,0.017,0.8859993016377599,0.29,22.806491420627466,28950066,170646387.31227064
2268,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.01978586298315839,0.23992130264254194,0.18686733635973618,0.05106489749719546,0.5,0.0,0.05344880353851295,0.0,0.762,22.806491420627466,28950066,170646387.31227064
2269,1,1,0,0,0,1,1,1,2,0,0,0,2,2,4,1.0,0.0004389815627743635,0.0,0.0,0.0,0.0,-1.5,0.0,0.5,0.0,0.0,0.0,0.27,22.806491420627466,28950066,170646387.31227064
2270,1,1,0,0,0,1,1,1,1,0,0,0,2,2,4,1.0,0.03994732221246708,0.0,0.0,0.04999810787962265,0.005240184289738012,-0.7245198510848182,0.15255,0.5,0.9746713229173053,0.015,0.9742434601767797,0.29,22.806491420627466,28950066,170646387.31227064
2271,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04743299096522081,0.05339657323422494,-0.6715701096497049,0.1407285437848843,0.5,0.0,0.021022627638481825,0.0,0.356,22.806491420627466,28950066,170646387.31227064
2272,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7045654082528534,0.0,0.0,0.0,0.029767988361474998,-0.03596352878676475,-0.43876709441493467,0.0978331376666666,0.5,0.0,0.11072683119793734,0.0,0.41800000000000004,22.806491420627466,28950066,170646387.31227064
2273,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9587357330992099,0.0,0.0,0.0,0.059348767178375436,0.24417586622206275,-0.6221613763984861,0.13311126465561512,0.5,0.0,0.14059068388625767,0.0,0.348,22.806491420627466,28950066,170646387.31227064
2274,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.01836180162120656,0.09229280199514141,-0.274406376339549,0.07032783127699996,0.5,0.0,0.09673364891415105,0.0,1.168,22.806491420627466,28950066,170646387.31227064
2275,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.7908252853380158,0.0,0.0,0.0,0.0063226509370555555,-0.5332739823031615,2.155290321394491,0.035907894736842104,0.5,0.0,0.1382167339880208,0.0,0.334,22.806491420627466,28950066,170646387.3132708
2276,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9732221246707639,0.0,0.0,0.0,0.05524008869675627,-0.01917213777268976,-0.7219883750180736,0.16198583333333305,0.5,0.0,0.10214203334086605,0.0,0.754,22.806491420627466,28950066,170646387.3132708
2277,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,0.9326163301141353,0.0,0.0,0.0,0.028014565452513247,0.017981389441442144,-0.5600486756228235,0.09981049666666678,0.5,0.0,0.013465,0.0,0.318,22.806491420627466,28950066,170646387.3132708
2278,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.03733913393637271,0.012000305229577438,-0.6094961266310321,0.1224692560306529,0.5,0.0,0.0204213582555293,0.0,0.358,22.806491420627466,28950066,170646387.3132708
2279,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.031244972942523718,0.029051018304799076,-0.5198094855318133,0.10152445129612511,0.5,0.0,0.020920308263848653,0.0,0.372,22.806491420627466,28950066,170646387.3132708
2280,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.04962111049893242,0.029128099887478793,-0.6609294227198939,0.14257088659166672,0.5,0.0,0.0928192580657021,0.0,1.05,22.806491420627466,28950066,170646387.3132708
2281,1,1,0,0,0,0,2,1,1,0,0,0,2,2,4,1.0,0.0,0.0,0.0,0.0392396121232397,0.10833593271522327,-0.6561042709674583,0.12480076092442406,0.5,0.0,0.0548019664907108,0.0,0.762,22.806491420627466,28950066,170646387.3132708
